A,B,C,D,E
-0.21653319392629533,3.3134027897391363,3.6647428088134344,-0.047254693720346415,0.3866161884829555
-0.0034540327613745703,3.8547570705824237,-5.08887267000433,-0.7255613768533844,3.266351699784554e-05
-0.5856028438296808,7.018951486666065,-1.3807235490397556,0.6911106200706411,0.35510762249825656
0.17586061081127413,1.4931495832266337,6.1554297887179,-0.3795478403164226,0.6501869499949277
0.8166057554667507,6.29388827825958,0.9573812378011866,-0.8165956278913626,0.06694504423627705
-0.8456094180876663,6.463918537985048,-4.698848574883137,-0.9868437312750267,0.39056647790759713
0.7662518048976414,1.761677343540723,-7.896996485847381,1.1294966128919273,0.2771918071810201
0.4585088918499436,0.9455447553655502,-1.1476128171425621,0.1637195615916117,0.6610722723485206
-0.8281429823804705,2.5376727684804385,5.27423079749968,1.1643589758858413,0.809579544006548
-0.7421933192470704,4.941934729162175,-4.509301101483699,-0.8571582394078762,0.5566626855888827
-0.4867441704739546,5.0086146370700675,2.4787427262390267,0.05498651637883529,0.8407537140468838
0.18215026266213474,3.1918875228820585,7.590698893623667,1.351860493936682,0.0006201325375713708
-0.5482815181162719,4.798876294545145,2.81826932144714,-0.09793330132678035,0.6919649708018017
-0.7477944402180823,2.577056973571947,9.87414229274237,-1.0017030773503295,0.14482102339465974
-0.9188714334008101,2.377377946461614,1.9297314997025126,-0.04538869211333335,0.6716445129800114
0.04792508326935696,1.3126402675424145,4.234554615965116,-2.122615018403145,0.06812410347623718
0.9135301081939893,0.928039572380641,-0.360447522102028,0.2642024526243025,0.272539691607843
0.2179496892405548,7.846471122213434,8.568544611144752,-0.13320561445233295,0.23050047709986143
0.260332635218647,3.433184256771312,7.465235784847213,-0.20577818131065417,0.18801412445737548
0.8456270945818345,2.47362881501883,-1.8189772179537016,0.7900445378049138,0.8133164064615929
-0.598697459838897,10.806068145149244,-9.335653526928041,-0.016557179181186047,0.24158897475646782
-0.9660695417233689,7.497471433516995,3.035306527542973,-0.587018693908309,0.04781287596612097
-0.9781389093186106,1.2026891161748816,2.138316309534332,0.24593287976989656,0.9264481850167599
0.9705642066664053,6.95821296507352,-1.1384346804218541,-0.638414769315885,0.8950860719778727
0.3019925483597121,0.6180784553608916,-6.142720076906669,0.6903130472767852,0.8341799188121467
-0.18606140599218524,0.14694788428257752,-4.146572717785297,1.2380247805016407,1.509291847316351e-05
-0.08161246580044712,3.8218788430899995,-7.121805944957977,0.475834750711361,0.062171264244225935
0.9272697780663426,4.23567701461728,2.9281095767795584,1.1365746442328988,0.4944708552809247
-0.004140532610194647,1.2021189650594946,-9.409847095683677,0.8506946270928529,0.05367450083408001
0.006024382888283997,3.2762208432717532,-8.554455695191312,-1.6315186387826026,0.9988514017819045
0.8832997234942699,1.4312288257955927,-3.1296422489017655,0.07561025844610689,0.8864286511239591
0.7350430444115443,7.143285676807243,3.3895642373536443,0.9460030093853348,0.2005970992561951
0.2163953049991436,0.8737442684145837,-1.878880404656062,-1.491015546730264,0.986728170877229
-0.8404943840627346,3.6476807956345354,0.8896597740141523,-0.41513767537784074,0.42058508333629946
-0.551495895588,6.182604884676425,5.400507980148335,1.1763199202313277,0.43317085462241994
0.9561883011318828,4.150516784929156,-0.457705587192649,-0.5535311812115722,0.3200519680270147
-0.15913071339605822,1.7195189791980063,-0.31375851619528916,0.007968914324461616,0.7769280953400493
-0.8315288462057373,5.222065066389202,6.396050539453295,-0.0859900605152537,0.021937116598437955
-0.575887747177195,4.687978308043999,0.9335699365067427,1.2597490462448244,0.08843580782366303
0.9444273501875866,5.4633966852446365,-1.3997091213616368,-0.7669522356727441,0.06879088310787378
-0.05228432438072317,3.3475755619831036,-5.300197817691972,-1.349285991711775,0.05411298185855084
-0.5755813827484264,10.419938426215294,8.87314153661218,0.8463439494712075,0.006751531841587731
0.7871704567272226,1.2333115363605542,6.886500589435251,-0.026951205281698743,0.36721199487393374
0.5085128972637851,4.7693978505968655,-1.075903875956552,0.8258124738733901,0.5139011617685411
0.418329475485137,2.1423683695920666,-7.130187458024677,0.15461494954465627,0.9476095406490193
0.6187050461291488,4.60461710666614,-6.465189203226491,-1.6534272557146952,0.09761859869550407
-0.15402330375021722,14.14094855703404,5.534256577468446,0.6910289992976756,0.0017072271791907215
-0.6373099069027097,1.3232291968950658,8.789799795920317,0.8644078223053463,0.11241599220981491
0.23719602017217278,2.1801887763209704,8.22089763893364,2.163542636837791,0.3348948659386767
-0.05382833439824686,5.182341728087675,2.6629718150016615,0.4719953139926278,0.5771707772204195
0.519402432805723,1.774830232668723,-3.5585228186447715,0.5258678627178672,0.6602331844239536
0.541041397075662,8.054353210817595,-9.827346379743588,0.5668651130703867,0.8299035674040423
0.15046344713314674,1.9375443385089535,-6.737726726654061,0.2830306859719708,0.9111273323429879
-0.02490517453140151,3.8667356909215074,-4.243468404182032,-1.4402519353886116,0.08203446503611465
-0.24505336946012468,2.2954827109489564,-8.028608747849846,0.5052285267323864,0.9530112519522828
0.4567634380357879,3.7041656109349237,-1.5936993671574804,-0.02185513615506184,0.401736281084639
-0.059674594983574414,4.402155109248817,3.6512045234641715,-0.17864061667708966,0.35775351268355304
0.7912226931476911,2.8204373997247534,-2.805137267076847,-0.1830974010569057,0.8384398709945314
0.9935453837623307,1.0751594418673276,-6.718541233355754,0.5299972936680902,0.9993471167565243
-0.22188447999477123,15.04178417434355,8.5989553760352,-0.7185269527382704,0.08076631687477552
0.3318245681949894,1.4680124369635619,3.2339725383272633,1.1689454774428094,0.16434060568917094
0.909004619251409,2.656366533967278,-9.049137951003948,0.47771504011363103,0.9409590745814667
0.7172933866151996,11.174555754183505,-9.896053270970473,-0.5358687936689516,0.4482134264881676
0.012697722691996205,5.134024831046039,8.01604143938037,1.370957674504157,0.12200770882457017
0.3759337636795186,3.458370719847846,-7.9730310070231685,-0.7901381424547333,0.003162620104759824
0.7889147722964629,8.341573279738233,-6.131794299517748,1.4147568317266919,0.19886848204923632
0.9461706802583179,3.6201899483465656,-5.063895744702675,-0.49245109315720476,0.803619018171089
0.18591949131020247,0.574975370755636,-8.702845470027544,-0.3146272583643862,0.48883218361421177
-0.2421856869333474,4.140377343491315,-5.3922133719413505,-0.3900006677251672,0.9413509358018741
0.03393493784832091,2.526198345484585,3.3698033107103758,-1.2378494379293272,0.9532450700575716
-0.008685723999802164,2.2637664899534387,-9.147376970339717,-0.6549697978308631,0.31649561710555624
-0.86858216745203,1.6551505384640075,-0.33915594610921573,0.3259048035682429,0.33801555064815864
-0.24496190672596097,1.9453440395966248,-3.0191883745904535,3.083991626525824,0.42642702192162935
0.39299391945409745,2.944800903585536,5.592325448350426,-0.9938360974504065,0.8623777639250377
-0.699068303654031,3.09995893502027,-3.204560193815724,-1.5995341919152024,0.940556135526489
0.2697533158469194,3.982293125900731,-2.519756897079164,-0.45553149758743244,0.2145681121911743
0.2249856018389047,0.9552575857653652,7.630921163333632,0.5876032992770428,0.09174892257547736
-0.2140050793881465,2.1032652754621024,-5.841674943480939,1.1133130485848377,0.8994880033275988
-0.3326737137331188,0.941038322002602,-6.362994172164567,0.36687487371821775,0.2574241826687759
0.420784841902236,2.422510247385872,-4.746491838228515,0.5570345617446758,0.5137300859227967
0.8344054871841704,2.0821234448651196,9.43539831759417,-0.8642525462769234,0.9703520574637484
-0.06402494185293284,1.5115568108737227,-1.6273823040262574,-0.2919525001876212,0.49565877979045564
-0.7781683983402159,5.396594378742053,-9.849952159701079,-0.3618845955158038,0.999223167644924
0.28815688414247664,2.901372191352521,0.4642314847309912,-0.5986047228301093,0.16778766477181994
0.11974038530015085,4.54536561206819,-3.943744882142626,1.096726719795135,0.9931375606342111
0.4986081033009071,5.921843778268193,-0.2941285124499835,2.0754988960685186,0.025431902746812538
0.5713511066212729,2.484741167931221,-1.89638052910907,-2.2124550977551514,0.5266214890237908
-0.5393225970642794,4.672178424720927,4.725500838548211,0.9944572874124772,0.2313267978020922
0.5633139235339757,2.8797693510134277,-3.148857605665551,0.020497348800952827,0.6240763994617395
0.7695300182005196,1.8491782136888084,1.859933838270507,0.2652711417993191,0.00554339751021692
-0.8219398972822933,1.1786167986378389,-4.93415603667807,-0.7402419549218484,0.14675584346064777
0.43503516393684216,0.35275974643553554,-4.4791719488120885,-3.1716493889471837,0.27843747702192484
-0.7988506806037674,4.699437951723897,-4.918022983542636,-0.08796086060755695,0.9406632385310152
0.9824093165080119,8.444866255164815,-9.82028038701015,0.60693385627206,0.9999028035895013
0.18561440907474114,5.481481123174233,-8.69568737856854,1.6111130625764312,0.31099612393609016
-0.3286177547038507,1.6936702617346948,3.2080903180134257,-0.2501371699834859,0.6720461627338287
-0.4913305554267866,3.8776686052135276,2.1349106416139954,0.6409730073081852,0.6648656901236919
-0.05992246688147085,6.252665171444604,3.042034820489617,-1.6258928622766382,0.022286622987194513
-0.8179041287314088,8.087144403307306,-7.0867283371458,1.0635184845101024,0.8165980644979897
0.7305004594510749,0.6858070177431118,1.3445266556554643,0.9497724815594767,0.6726283195697622
0.7832243763996467,0.7295575880882912,0.5852433517693552,2.047263389168593,0.8894661621068716
0.4337045110930533,3.5160666048671962,-5.694384528171355,0.8614243548804382,0.2794767527639647
-0.18139537574350784,4.140404055132393,1.6761265276180275,-0.8632556577942675,0.8420999761052096
0.7214669941592355,6.725387246509055,0.8663236506129373,0.21189511847738646,0.022822664940346214
-0.12443985130002333,0.4160500913667771,-4.569393179043983,-1.1306073963460954,0.888625694129071
-0.4328299178678283,3.2111726763868296,-6.302091775904195,0.8034187035683028,0.9441416180788621
0.02357439230091929,2.63967944242697,-8.956915906851034,0.13429585237064906,0.1321055304747956
-0.07394097611536599,1.9483349114171478,5.04055278583553,0.14603110630181457,0.2540276632505318
-0.8068372498305278,6.578326033381148,3.153567241246826,0.0028909126858085057,0.893566373733992
0.4447813034673471,2.6400149908825905,0.26516632458375256,0.24397558421651833,0.4382907002771289
-0.8542089160207476,4.525031437458387,1.9513159431680442,-0.9790973574091759,0.14058051917956857
0.8072221784201068,1.23630035599653,-5.202538886580377,0.4195089592930977,0.3685445125892903
-0.4024203325971638,1.7627636510468925,8.66269390196868,-0.565768574971019,0.5653285651540243
-0.22890814342715604,4.1662265309356386,-6.1130117850317784,1.1262387562706286,0.9999424768328488
-0.47735724942771096,6.920192363704742,5.2565053224618765,-1.2523214571520933,0.6941434930009406
-0.21551138398450775,1.0946696695495428,0.07280437086189906,0.5340958934035946,0.01631352952456173
0.7089467418296036,10.272335522696201,-8.877680003416534,-0.8418722395783466,1.147486360173805e-05
0.23499351371480603,1.6862412694723143,3.7087315978000497,0.7551072528212636,0.15526466448689735
0.591996610896661,0.8016755797295386,-0.08173611410111903,1.3788464023033413,0.9580337293202862
0.999399577352547,7.123019239255526,0.6001835859855813,0.8712682170668468,0.5823315552873332
0.6875566139664737,3.7611630847191324,3.401006731824566,2.2752197794080162,0.014401064464609474
0.015940322702276744,2.6082641215949813,6.558725408101754,-0.07537371719031537,0.996930596366717
-0.581463437102915,0.281091310735739,1.3106768864433,-0.3458364925453384,0.3151590974611447
0.6951757286293339,2.8031270114656355,4.435470881511714,0.2820089871797757,0.9071736048635959
0.7889293780033957,2.2126954175630797,-4.423545459836551,-0.47050353091347835,0.5775464582697997
-0.2312868655227298,5.597745236043171,-3.875725748717718,1.9881572762831672,0.12358932814950127
0.5216105080519786,3.771317231779454,4.043514606613204,-0.12391041989513686,0.10204876183334793
0.5894288933148659,5.0800731805364565,8.233690322991428,-1.059748735157685,0.7031901933276276
-0.5074247045737312,1.998936046391298,7.478293753951018,0.8055178187286697,0.9437353850598833
-0.9470835078354154,4.397796676730309,-9.418522305962203,-0.024250385084435156,0.42027871080087426
0.19237193745059722,1.000833948414395,6.598362565273341,-0.7638998591057449,0.006772443378630185
-0.07644662087593423,4.998230926522277,-8.089419159263155,0.01321974693350719,0.9998285669995611
-0.42113777817368403,3.7174469672114294,9.17556439545493,1.78385924883631,0.5960791704538596
-0.7830575661467281,5.133926984297562,-1.2543081884001914,-1.8654726859455475,0.4001218379902049
0.08098849908890293,5.301194071548825,-8.412711360962364,1.2153815482668875,0.9420397502653269
0.896449381181635,3.0646749893331626,7.427291619247779,0.09240910846843148,0.8466596307651845
0.708958618140856,0.33971960888426583,-5.152277450843523,1.0846577004218985,0.9983912146826942
0.19832802808428496,1.8873613288636146,-2.6248270084371583,-1.3806938546349872,0.4037170322175211
-0.22486357014578862,1.6028797991329382,0.38049768360959035,0.45193792636313074,0.6049306756326915
0.4720730871680794,3.9432904680786547,4.811888784545088,0.46971374376354996,0.7367282292537425
0.9319720907722435,4.290550086149581,-8.144073583418859,0.628497819081381,0.7343526027732565
0.5280149947771824,6.851253256731216,0.39251325330708653,0.18358062695378569,0.4602668313884366
-0.6425446552461571,7.131296372657857,-3.2781167629234105,-0.4547198281358989,0.720120014688349
-0.886018992893977,0.7053692581369185,0.45663428407814344,-0.6822916880750779,0.18316294999923333
0.4091258430346114,0.5218593907149623,-5.369224529752314,1.6372415160854255,0.9414592274159689
0.23008901725063802,3.0057620919991392,-4.7151870848787425,1.2068512011585575,0.48235399826405023
0.8088780684692378,3.3794420740799054,-6.412999350431674,-0.49868046436894786,0.9773585732833384
0.8053338453777006,2.7117235780114295,-0.5415644057111475,-0.8843008728555514,0.018699204883594757
-0.6893241425184429,2.892516793451275,6.2209600711280295,-0.3911014322284217,0.1142951364029281
-0.2755836525492299,4.253365675734875,8.29261194031718,0.9311913000371714,0.2299343178587872
-0.7771238621934216,1.159511871221103,-5.279693049153417,0.721906233212501,0.9472555622119294
0.6043488272930089,5.803688675064572,-2.60941779209481,0.6666395498051723,0.8892962725562941
-0.5716718610288671,7.633815918862858,-4.926570577875971,1.3802329873788384,0.7562827975043304
0.9047249831700215,6.001054482627088,7.466822630552393,-0.024506185495221978,0.42207324078760683
0.9698211820928364,2.3368061751502407,-2.6100512417786748,0.6522063687140116,0.6898860247081191
-0.7647566426007557,10.556987656168598,8.059660671234806,-0.1659807712894152,0.657345548464227
0.86215904425578,4.319218611994401,-7.9458139411246815,0.34040874629749257,0.0035541655803635174
0.31393306512867425,3.8882892245984313,1.868882371043517,1.2038591674778811,0.00028148551582261216
0.5468341816528686,1.632344604853885,5.529742729751199,1.8477316378898596,0.4642299708723248
0.23653713920904273,0.9354322209708015,-6.4777695393409545,-0.9153581306731216,0.36002340522637694
-0.4260125727431401,9.249342360238737,-4.5276601945402035,-0.07198262216197662,0.5183867004486545
-0.9367721121881099,2.1914275825765883,8.220414710505178,-0.40525369563268493,0.028590011467862865
-0.7198285564576539,4.067875391034919,-7.534158306043666,-0.5612923042184588,0.002537624799094404
0.44411027080029797,2.2303488876544217,-6.789701672358175,-1.148378203854515,0.6885319756980337
0.9115738452713116,2.46723079494559,1.7267160659517717,0.4436583454909503,0.10765328692780123
-0.24235303743828962,7.17202659309851,0.04699523293608188,-1.029151876303687,0.7255344245120375
-0.20993561444149766,3.0448888161822873,-6.814518193658985,-0.26292890921446194,0.9371111162317383
-0.23536859018477108,10.31854454625173,0.6689365845148281,-1.354036492418023,0.10284628147296486
0.227582146763331,1.8752976550992166,8.505514618064996,-0.28379347221163453,0.004008365858321083
-0.38157462382611196,0.17847409890951543,3.227661206295263,-0.9446714071980812,0.09582953490440324
0.8962823174262231,4.790560005871474,-7.501171745405097,0.5804455693456668,0.5426241233083298
0.48486641952087006,3.158230592031212,-5.7321701140173875,0.7517111633465411,0.1717595022770731
0.789447753996678,7.815147083942386,-2.441989421811539,-0.07825951712144516,0.6279479345792544
-0.21558573793268954,3.3119808744397967,9.09518992223932,0.0015939242596119214,0.0643043712908963
-0.6159692302064059,3.726546528208748,5.816025469225215,-0.23368259702556984,0.33490081179481046
-0.35920040644231443,3.1603410233576295,9.119444380531114,-0.695393711807912,0.27005876693761277
-0.15134172622165298,5.3659325693613775,8.65543519290621,0.6098287430853973,1.5653466577485044e-06
0.13422702615918847,15.119645847672183,0.35546078838656747,0.08518697395476037,0.0012508332925014172
0.5743583263755558,2.300379792845199,3.6739455492186224,-0.8072234432498694,0.8551976243381226
0.6215770839399146,4.466173418815587,2.6277138181263133,-0.0017215808705210417,0.0013188328011557967
0.8063353479448665,4.572018294434094,-7.681367288847065,1.1692585317574071,0.9993514441761023
0.055652598420951715,5.102649575811424,-5.783169119838907,-1.7126027688867296,0.7452819877774155
0.09465068413585831,4.247596878605521,-6.911205454970375,-0.06116181178906171,0.4761360269910736
-0.37797106004254255,9.295876188478168,-3.307856101504365,0.42577654945842747,0.1007633637202713
0.49820117427546173,5.022293473279184,-2.738131209382697,1.151551442814708,0.8749757705613975
-0.6324556128175365,1.407294372621076,2.5772038964392863,-0.6237879141329372,0.9117125155955448
0.7267835327052463,4.2073000858801715,6.991754295798152,-0.020125149107746435,0.21586691411121706
0.05623898859015375,7.5033805476370885,6.655159293923305,-0.3534041984159336,0.1846541839902337
-0.21968807983295457,2.472733634737057,6.716134983129223,0.743622497651342,0.6947367254630545
-0.7852782123682556,6.930298652411304,0.9788712993819626,-1.365196156973062,0.6615431885014457
0.6144299078033928,1.8778173163081224,7.303743003957209,-0.4540294713449575,0.9724713261107589
0.35831210943577907,0.3676837777986571,4.918490387988218,-1.1629866663267299,0.09466665762606816
0.7546948269854847,0.037943290207583115,4.611927566654066,1.434850939616195,0.4137528462179396
0.2310178521875783,1.414176294696226,-3.097015025765928,-1.6390764606658996,0.0027094654855951265
0.8219296729354648,4.451155343984199,-8.307792440363722,-0.5056610348955418,0.3074930358301727
-0.14940549833533545,6.208731131886111,4.873417440261745,0.26258186378562026,0.2948768840745838
0.7951023432098894,7.072642795614869,3.437051798666804,0.6463721999533864,0.16191088747858373
0.8854431232222768,3.7189646350908387,5.086620799160777,0.9314057019647687,0.03892435482326573
-0.6314593273019029,2.604620181521899,4.919157628729071,-0.3553501841890523,0.7399360536626064
0.7278348502251231,1.4629743029150264,1.106326905048519,1.8462818649951538,0.13817265903712106
-0.7296907711966971,6.412650001509211,-1.9138323539530333,-1.200548041056577,0.9622370808558434
-0.7255595749196866,6.558107262619161,-4.608084481392288,-0.38971572472636246,0.5134017540842223
0.14130037983266575,6.005802435226182,9.867858408796973,0.1217796778577646,0.16164481840092382
-0.5151546567206942,3.827081119918283,-5.515169672215783,-1.3096366750239734,0.15955291116928713
0.8527223350156792,12.479052325073654,5.927125269420868,-0.8957649079527804,0.7213986274474133
-0.6803158117419761,6.890432130831749,-1.6191712808305212,1.6014231795378113,0.6860644804081519
0.8392043864004433,6.629819027964746,1.3475645707574309,0.762208282487229,0.21909042410252072
0.5805198797658657,11.28105506733408,9.301209283073739,-0.2894074776804412,0.05382720343809799
-0.5602554551202226,2.078226757461048,6.087723068392627,-2.161820672420781,0.14779631971025212
0.07281540931560637,14.92910099162214,-8.98984465995171,-0.614706901968454,0.974398337463472
0.6852211079215296,4.69130712841584,-3.6667184331047586,-0.5728311124034823,0.8318819236369289
-0.07647777121520316,2.2449733101693754,9.057409096417821,0.8401625233339562,0.1202750427472753
-0.875093707390342,1.494867243216276,6.148942421187659,0.26649135931020407,0.9561122277638047
-0.8430678281280168,4.003396693572761,-4.993632825643397,-0.16122069451917045,0.454306857090928
0.9118233866865402,1.3011840710908944,-9.018452758691973,1.6774927003777083,0.490424077587654
0.1536464552861334,2.8510442319487037,2.525265050452191,-1.4927083997480062,0.9502123554666597
0.5406177325083978,8.362448607645057,-4.108460974451036,0.24802986905797028,0.0004496612314229334
-0.9679961769817829,4.7233785945632185,3.479229694972833,0.9754870839411585,0.47452178247758653
-0.031162642581504363,3.5145917668109337,5.4850862096871325,-0.17724836147435627,0.9769377447129394
-0.42506593713757224,4.133801313190131,-6.599753268555196,-0.007917849805311399,0.049041860693229584
-0.21041422294388523,4.462522677976743,-6.073652899471373,0.16248928942386212,0.9224668118081432
0.8636468175399057,4.899400796944022,-8.505023502353275,-0.2951266800930587,0.021662141876863605
0.11462014395096709,2.993362460954002,-9.395377873034974,2.0667818372589553,0.01117391143691319
0.504685915831822,0.8643344804479363,-6.381021825988757,1.0921717501052148,0.285304519529549
-0.7245068392871823,3.063325352662381,2.2327809697989522,0.506136614422787,0.9977392189303265
-0.43866651722542604,1.932274385531366,0.9693348724825572,2.0205160784199876,0.9919525908467269
0.9029184669080972,3.9992193533806906,6.210432404663024,-0.24230081631678088,0.659758713481111
0.11613926083749915,2.275404717849778,7.574534878905681,0.08410487865534574,0.20757588712633943
-0.5715405035109102,1.5050547792098998,0.6437094195078092,0.5463605903659922,0.9979553445174092
-0.8522228279751465,1.34495501303453,8.766918320214923,0.4529457642253861,0.8792993948894621
-0.38570773657420054,2.541057013558984,-3.5168686380265246,0.24869847595442696,0.901153825953963
0.1692102572417118,1.5868370832663892,6.787883999948502,0.23537086006978128,0.12296910422683324
0.1418864948224996,1.8486776958688704,6.997008524331015,0.31703531677685326,0.005640289761994059
0.5291454741375727,2.368706862411007,4.720103946042883,0.8754079018433344,0.36562506303227205
-0.48955138872873305,2.4509012034702624,9.14109396035483,-0.013279257691205455,0.844261945809739
-0.5496286310440457,2.7658157954025526,3.3471054095486625,-1.459514016413735,0.12599257668164227
-0.706704700492311,4.545863745129487,-1.12790876345192,-1.3925640653606721,0.9422963397360041
0.7547406055273465,7.867569706623929,-1.372282678885636,0.11465862653316186,0.053475253361540916
-0.7891978997274212,11.50555797101942,3.966991754295769,-1.0796697305984866,0.9197860171106135
0.7973123901200228,6.26585185531417,-8.410096438842558,-0.3642553003059178,0.30979670035635665
-0.7064118559500796,7.213651072819943,-8.7781011582421,-0.4976770761776768,0.37648159702466905
0.2333833736391222,8.52594374704337,2.7471929801302473,0.5503656781009069,0.3793647597469348
-0.5201101198060161,3.525410130781037,-9.79837654877076,-0.31015141581033256,0.005944003049942893
-0.642776649260598,4.169450462334837,-0.6886520712944986,1.7152799493571733,0.9549843620906903
0.8459136184103406,12.194631197886908,-9.677708681435837,1.9766743971221643,0.8774425602216067
-0.17557623621370633,2.239495454613522,4.62294665826934,-0.6205481746021199,0.9214470401285649
0.4899385012657227,0.8981786328390494,5.92990584234397,0.7942662567955547,0.3523486275274704
-0.09544409139785293,1.8037022778861767,-6.010861186175007,-1.9326150275570462,0.9961001360006789
-0.06402833427286803,7.810732511575584,-4.954867765187796,1.2470362493437008,0.9779953920046057
